Race,Candidate,Vote Type,Locality,Votes
Governor (Vote For 1),- SETH KAPER-DALE,Election,Woodbury Heights Mail-In Ballot,0
Governor (Vote For 1),- SETH KAPER-DALE,Total Votes,Woodbury Heights Mail-In Ballot,0
Governor (Vote For 1),- SETH KAPER-DALE,Election,Woodbury Heights Provisional,0
Governor (Vote For 1),- SETH KAPER-DALE,Total Votes,Woodbury Heights Provisional,0
Governor (Vote For 1),- SETH KAPER-DALE,Election,Woolwich Mail-In Ballot,1
Governor (Vote For 1),- SETH KAPER-DALE,Total Votes,Woolwich Mail-In Ballot,1
Governor (Vote For 1),- SETH KAPER-DALE,Election,Woolwich Provisional,0
Governor (Vote For 1),- SETH KAPER-DALE,Total Votes,Woolwich Provisional,0
Governor (Vote For 1),- SETH KAPER-DALE,Election,Monroe Ward 1 Mail-In Ballot,2
Governor (Vote For 1),- SETH KAPER-DALE,Total Votes,Monroe Ward 1 Mail-In Ballot,2
Governor (Vote For 1),- SETH KAPER-DALE,Election,Monroe Ward 1 Provisional,0
Governor (Vote For 1),- SETH KAPER-DALE,Total Votes,Monroe Ward 1 Provisional,0
Governor (Vote For 1),- SETH KAPER-DALE,Election,Monroe Ward 2 Mail-In Ballot,0
Governor (Vote For 1),- SETH KAPER-DALE,Total Votes,Monroe Ward 2 Mail-In Ballot,0
Governor (Vote For 1),- SETH KAPER-DALE,Election,Monroe Ward 2 Provisional,0
Governor (Vote For 1),- SETH KAPER-DALE,Total Votes,Monroe Ward 2 Provisional,0
Governor (Vote For 1),- SETH KAPER-DALE,Election,Monroe Ward 3 Mail-In Ballot,1
Governor (Vote For 1),- SETH KAPER-DALE,Total Votes,Monroe Ward 3 Mail-In Ballot,1
Governor (Vote For 1),- SETH KAPER-DALE,Election,Monroe Ward 3 Provisional,1
Governor (Vote For 1),- SETH KAPER-DALE,Total Votes,Monroe Ward 3 Provisional,1
Governor (Vote For 1),- SETH KAPER-DALE,Election,Monroe Ward 4 Mail-In Ballot,2
Governor (Vote For 1),- SETH KAPER-DALE,Total Votes,Monroe Ward 4 Mail-In Ballot,2
Governor (Vote For 1),- SETH KAPER-DALE,Election,Monroe Ward 4 Provisional,0
Governor (Vote For 1),- SETH KAPER-DALE,Total Votes,Monroe Ward 4 Provisional,0
Governor (Vote For 1),- SETH KAPER-DALE,Election,Woodbury Ward 1 Mail-In Ballot,0
Governor (Vote For 1),- SETH KAPER-DALE,Total Votes,Woodbury Ward 1 Mail-In Ballot,0
Governor (Vote For 1),- SETH KAPER-DALE,Election,Woodbury Ward 1 Provisional,0
Governor (Vote For 1),- SETH KAPER-DALE,Total Votes,Woodbury Ward 1 Provisional,0
Governor (Vote For 1),- SETH KAPER-DALE,Election,Woodbury Ward 2 Mail-In Ballot,0
Governor (Vote For 1),- SETH KAPER-DALE,Total Votes,Woodbury Ward 2 Mail-In Ballot,0
Governor (Vote For 1),- SETH KAPER-DALE,Election,Woodbury Ward 2 Provisional,0
Governor (Vote For 1),- SETH KAPER-DALE,Total Votes,Woodbury Ward 2 Provisional,0
Governor (Vote For 1),- SETH KAPER-DALE,Election,Woodbury Ward 3 Mail-In Ballot,0
Governor (Vote For 1),- SETH KAPER-DALE,Total Votes,Woodbury Ward 3 Mail-In Ballot,0
Governor (Vote For 1),- SETH KAPER-DALE,Election,Woodbury Ward 3 Provisional,0
Governor (Vote For 1),- SETH KAPER-DALE,Total Votes,Woodbury Ward 3 Provisional,0
Governor (Vote For 1),- SETH KAPER-DALE,Election,Federal Overseas Absentee CD 1,0
Governor (Vote For 1),- SETH KAPER-DALE,Total Votes,Federal Overseas Absentee CD 1,0
Governor (Vote For 1),- SETH KAPER-DALE,Election,Federal Overseas Absentee CD 2,0
Governor (Vote For 1),- SETH KAPER-DALE,Total Votes,Federal Overseas Absentee CD 2,0
Governor (Vote For 1),- SETH KAPER-DALE,Election,Total:,259
Governor (Vote For 1),- SETH KAPER-DALE,Total Votes,Total:,259
Governor (Vote For 1),- VINCENT ROSS,Election,Clayton District 1,3
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Clayton District 1,3
Governor (Vote For 1),- VINCENT ROSS,Election,Clayton District 2,3
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Clayton District 2,3
Governor (Vote For 1),- VINCENT ROSS,Election,Clayton District 3,2
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Clayton District 3,2
Governor (Vote For 1),- VINCENT ROSS,Election,Clayton District 4,1
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Clayton District 4,1
Governor (Vote For 1),- VINCENT ROSS,Election,Clayton District 5,2
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Clayton District 5,2
Governor (Vote For 1),- VINCENT ROSS,Election,Clayton District 6,4
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Clayton District 6,4
Governor (Vote For 1),- VINCENT ROSS,Election,Deptford District 1,2
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Deptford District 1,2
Governor (Vote For 1),- VINCENT ROSS,Election,Deptford District 2,1
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Deptford District 2,1
Governor (Vote For 1),- VINCENT ROSS,Election,Deptford District 3,3
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Deptford District 3,3
Governor (Vote For 1),- VINCENT ROSS,Election,Deptford District 4,0
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Deptford District 4,0
Governor (Vote For 1),- VINCENT ROSS,Election,Deptford District 5,7
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Deptford District 5,7
Governor (Vote For 1),- VINCENT ROSS,Election,Deptford District 6,2
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Deptford District 6,2
Governor (Vote For 1),- VINCENT ROSS,Election,Deptford District 7,1
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Deptford District 7,1
Governor (Vote For 1),- VINCENT ROSS,Election,Deptford District 8,4
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Deptford District 8,4
Governor (Vote For 1),- VINCENT ROSS,Election,Deptford District 9,3
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Deptford District 9,3
Governor (Vote For 1),- VINCENT ROSS,Election,Deptford District 10,3
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Deptford District 10,3
Governor (Vote For 1),- VINCENT ROSS,Election,Deptford District 11,2
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Deptford District 11,2
Governor (Vote For 1),- VINCENT ROSS,Election,Deptford District 12,4
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Deptford District 12,4
Governor (Vote For 1),- VINCENT ROSS,Election,Deptford District 13,4
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Deptford District 13,4
Governor (Vote For 1),- VINCENT ROSS,Election,Deptford District 14,3
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Deptford District 14,3
Governor (Vote For 1),- VINCENT ROSS,Election,Deptford District 15,2
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Deptford District 15,2
Governor (Vote For 1),- VINCENT ROSS,Election,Deptford District 16,3
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Deptford District 16,3
Governor (Vote For 1),- VINCENT ROSS,Election,Deptford District 17,3
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Deptford District 17,3
Governor (Vote For 1),- VINCENT ROSS,Election,Deptford District 18,0
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Deptford District 18,0
Governor (Vote For 1),- VINCENT ROSS,Election,Deptford District 19,1
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Deptford District 19,1
Governor (Vote For 1),- VINCENT ROSS,Election,Deptford District 20,1
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Deptford District 20,1
Governor (Vote For 1),- VINCENT ROSS,Election,Deptford District 21,3
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Deptford District 21,3
Governor (Vote For 1),- VINCENT ROSS,Election,Deptford District 22,4
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Deptford District 22,4
Governor (Vote For 1),- VINCENT ROSS,Election,East Greenwich 1,1
Governor (Vote For 1),- VINCENT ROSS,Total Votes,East Greenwich 1,1
Governor (Vote For 1),- VINCENT ROSS,Election,East Greenwich 2,2
Governor (Vote For 1),- VINCENT ROSS,Total Votes,East Greenwich 2,2
Governor (Vote For 1),- VINCENT ROSS,Election,East Greenwich 3,0
Governor (Vote For 1),- VINCENT ROSS,Total Votes,East Greenwich 3,0
Governor (Vote For 1),- VINCENT ROSS,Election,East Greenwich 4,1
Governor (Vote For 1),- VINCENT ROSS,Total Votes,East Greenwich 4,1
Governor (Vote For 1),- VINCENT ROSS,Election,East Greenwich 5,1
Governor (Vote For 1),- VINCENT ROSS,Total Votes,East Greenwich 5,1
Governor (Vote For 1),- VINCENT ROSS,Election,East Greenwich 6,2
Governor (Vote For 1),- VINCENT ROSS,Total Votes,East Greenwich 6,2
Governor (Vote For 1),- VINCENT ROSS,Election,East Greenwich 7,2
Governor (Vote For 1),- VINCENT ROSS,Total Votes,East Greenwich 7,2
Governor (Vote For 1),- VINCENT ROSS,Election,Elk District 1,3
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Elk District 1,3
Governor (Vote For 1),- VINCENT ROSS,Election,Elk District 2,1
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Elk District 2,1
Governor (Vote For 1),- VINCENT ROSS,Election,Elk District 3,4
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Elk District 3,4
Governor (Vote For 1),- VINCENT ROSS,Election,Elk District 4,0
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Elk District 4,0
Governor (Vote For 1),- VINCENT ROSS,Election,Franklin District 1,0
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Franklin District 1,0
Governor (Vote For 1),- VINCENT ROSS,Election,Franklin District 2,4
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Franklin District 2,4
Governor (Vote For 1),- VINCENT ROSS,Election,Franklin District 3,3
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Franklin District 3,3
Governor (Vote For 1),- VINCENT ROSS,Election,Franklin District 4,2
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Franklin District 4,2
Governor (Vote For 1),- VINCENT ROSS,Election,Franklin District 5,5
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Franklin District 5,5
Governor (Vote For 1),- VINCENT ROSS,Election,Franklin District 6,2
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Franklin District 6,2
Governor (Vote For 1),- VINCENT ROSS,Election,Franklin District 7,2
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Franklin District 7,2
Governor (Vote For 1),- VINCENT ROSS,Election,Franklin District 8,2
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Franklin District 8,2
Governor (Vote For 1),- VINCENT ROSS,Election,Franklin District 9,2
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Franklin District 9,2
Governor (Vote For 1),- VINCENT ROSS,Election,Franklin District 10,3
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Franklin District 10,3
Governor (Vote For 1),- VINCENT ROSS,Election,Franklin District 11,3
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Franklin District 11,3
Governor (Vote For 1),- VINCENT ROSS,Election,Glassboro District 1,2
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Glassboro District 1,2
Governor (Vote For 1),- VINCENT ROSS,Election,Glassboro District 2,2
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Glassboro District 2,2
Governor (Vote For 1),- VINCENT ROSS,Election,Glassboro District 3,1
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Glassboro District 3,1
Governor (Vote For 1),- VINCENT ROSS,Election,Glassboro District 4,3
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Glassboro District 4,3
Governor (Vote For 1),- VINCENT ROSS,Election,Glassboro District 5,5
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Glassboro District 5,5
Governor (Vote For 1),- VINCENT ROSS,Election,Glassboro District 6,2
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Glassboro District 6,2
Governor (Vote For 1),- VINCENT ROSS,Election,Glassboro District 7,4
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Glassboro District 7,4
Governor (Vote For 1),- VINCENT ROSS,Election,Glassboro District 8,4
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Glassboro District 8,4
Governor (Vote For 1),- VINCENT ROSS,Election,Glassboro District 9,1
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Glassboro District 9,1
Governor (Vote For 1),- VINCENT ROSS,Election,Glassboro District 10,2
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Glassboro District 10,2
Governor (Vote For 1),- VINCENT ROSS,Election,Glassboro District 11,2
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Glassboro District 11,2
Governor (Vote For 1),- VINCENT ROSS,Election,Glassboro District 12,2
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Glassboro District 12,2
Governor (Vote For 1),- VINCENT ROSS,Election,Glassboro District 13,0
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Glassboro District 13,0
Governor (Vote For 1),- VINCENT ROSS,Election,Greenwich District 1,3
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Greenwich District 1,3
Governor (Vote For 1),- VINCENT ROSS,Election,Greenwich District 2,1
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Greenwich District 2,1
Governor (Vote For 1),- VINCENT ROSS,Election,Greenwich District 3,1
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Greenwich District 3,1
Governor (Vote For 1),- VINCENT ROSS,Election,Greenwich District 4,6
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Greenwich District 4,6
Governor (Vote For 1),- VINCENT ROSS,Election,Greenwich District 5,0
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Greenwich District 5,0
Governor (Vote For 1),- VINCENT ROSS,Election,Greenwich District 6,5
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Greenwich District 6,5
Governor (Vote For 1),- VINCENT ROSS,Election,Harrison District 1,1
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Harrison District 1,1
Governor (Vote For 1),- VINCENT ROSS,Election,Harrison District 2,2
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Harrison District 2,2
Governor (Vote For 1),- VINCENT ROSS,Election,Harrison District 3,3
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Harrison District 3,3
Governor (Vote For 1),- VINCENT ROSS,Election,Harrison District 4,3
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Harrison District 4,3
Governor (Vote For 1),- VINCENT ROSS,Election,Harrison District 5,3
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Harrison District 5,3
Governor (Vote For 1),- VINCENT ROSS,Election,Harrison District 6,3
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Harrison District 6,3
Governor (Vote For 1),- VINCENT ROSS,Election,Harrison District 7,1
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Harrison District 7,1
Governor (Vote For 1),- VINCENT ROSS,Election,Harrison District 8,6
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Harrison District 8,6
Governor (Vote For 1),- VINCENT ROSS,Election,Harrison District 9,1
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Harrison District 9,1
Governor (Vote For 1),- VINCENT ROSS,Election,Logan District 1,4
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Logan District 1,4
Governor (Vote For 1),- VINCENT ROSS,Election,Logan District 2,3
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Logan District 2,3
Governor (Vote For 1),- VINCENT ROSS,Election,Logan District 3,4
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Logan District 3,4
Governor (Vote For 1),- VINCENT ROSS,Election,Logan District 4,2
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Logan District 4,2
Governor (Vote For 1),- VINCENT ROSS,Election,Mantua District 1,2
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Mantua District 1,2
Governor (Vote For 1),- VINCENT ROSS,Election,Mantua District 2,0
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Mantua District 2,0
Governor (Vote For 1),- VINCENT ROSS,Election,Mantua District 3,3
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Mantua District 3,3
Governor (Vote For 1),- VINCENT ROSS,Election,Mantua District 4,0
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Mantua District 4,0
Governor (Vote For 1),- VINCENT ROSS,Election,Mantua District 5,2
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Mantua District 5,2
Governor (Vote For 1),- VINCENT ROSS,Election,Mantua District 6,0
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Mantua District 6,0
Governor (Vote For 1),- VINCENT ROSS,Election,Mantua District 7,1
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Mantua District 7,1
Governor (Vote For 1),- VINCENT ROSS,Election,Mantua District 8,1
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Mantua District 8,1
Governor (Vote For 1),- VINCENT ROSS,Election,Mantua District 9,2
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Mantua District 9,2
Governor (Vote For 1),- VINCENT ROSS,Election,Mantua District 10,1
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Mantua District 10,1
Governor (Vote For 1),- VINCENT ROSS,Election,Mantua District 11,0
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Mantua District 11,0
Governor (Vote For 1),- VINCENT ROSS,Election,Mantua District 12,7
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Mantua District 12,7
Governor (Vote For 1),- VINCENT ROSS,Election,Monroe District 1,2
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Monroe District 1,2
Governor (Vote For 1),- VINCENT ROSS,Election,Monroe District 2,0
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Monroe District 2,0
Governor (Vote For 1),- VINCENT ROSS,Election,Monroe District 3,2
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Monroe District 3,2
Governor (Vote For 1),- VINCENT ROSS,Election,Monroe District 4,3
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Monroe District 4,3
Governor (Vote For 1),- VINCENT ROSS,Election,Monroe District 5,2
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Monroe District 5,2
Governor (Vote For 1),- VINCENT ROSS,Election,Monroe District 6,1
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Monroe District 6,1
Governor (Vote For 1),- VINCENT ROSS,Election,Monroe District 7,2
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Monroe District 7,2
Governor (Vote For 1),- VINCENT ROSS,Election,Monroe District 8,2
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Monroe District 8,2
Governor (Vote For 1),- VINCENT ROSS,Election,Monroe District 9,7
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Monroe District 9,7
Governor (Vote For 1),- VINCENT ROSS,Election,Monroe District 10,1
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Monroe District 10,1
Governor (Vote For 1),- VINCENT ROSS,Election,Monroe District 11,3
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Monroe District 11,3
Governor (Vote For 1),- VINCENT ROSS,Election,Monroe District 12,0
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Monroe District 12,0
Governor (Vote For 1),- VINCENT ROSS,Election,Monroe District 13,2
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Monroe District 13,2
Governor (Vote For 1),- VINCENT ROSS,Election,Monroe District 14,0
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Monroe District 14,0
Governor (Vote For 1),- VINCENT ROSS,Election,Monroe District 15,2
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Monroe District 15,2
Governor (Vote For 1),- VINCENT ROSS,Election,Monroe District 16,3
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Monroe District 16,3
Governor (Vote For 1),- VINCENT ROSS,Election,Monroe District 17,2
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Monroe District 17,2
Governor (Vote For 1),- VINCENT ROSS,Election,Monroe District 18,1
Governor (Vote For 1),- VINCENT ROSS,Total Votes,Monroe District 18,1
